start_time,end_time,device_addr,stream,pool_type,size,actual_peak_memory,file_name,line_num,type,producer,task_name,node_name
6378,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6379,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6380,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6381,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6382,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6383,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6384,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6385,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6386,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6387,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6388,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6389,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6390,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6391,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6392,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6393,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6394,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6395,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6396,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6397,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6398,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6399,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6400,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6401,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6402,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6403,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6404,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6405,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6406,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6407,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6408,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6409,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6410,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6411,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6412,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6413,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6414,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6415,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6416,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6417,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6418,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6419,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6420,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6421,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6422,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6423,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6424,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6425,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6426,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6427,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6428,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6429,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6430,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6431,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6432,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6433,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6434,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6435,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6436,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6437,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6438,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6439,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6440,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6441,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6442,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6443,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6444,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6445,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6446,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6447,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6448,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6449,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6450,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6451,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6452,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6453,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6454,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6455,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6456,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6457,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6458,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6459,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6460,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6461,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6462,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6463,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6464,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6465,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6466,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6467,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6468,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6469,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6470,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6471,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6472,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6473,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6474,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6475,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6476,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6477,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6478,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6479,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6480,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6481,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6482,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6483,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6484,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6485,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6486,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6487,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6488,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6489,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6490,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6491,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6492,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6493,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6494,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6495,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6496,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6497,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6498,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6499,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6500,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6501,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6502,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6503,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6504,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6505,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6506,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6507,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6508,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6509,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6510,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6511,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6512,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6513,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6514,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6515,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6516,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6517,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6518,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6519,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6520,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6521,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6522,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6523,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6524,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6525,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6526,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6527,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6528,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6529,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6530,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6531,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6532,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6533,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6534,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6535,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6536,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6537,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6538,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6539,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6540,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6541,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6542,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6543,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6544,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6545,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6546,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6547,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6548,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6549,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6550,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6551,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6552,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6553,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6554,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6555,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6556,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6557,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6558,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6559,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6560,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6561,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6562,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6563,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6564,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6565,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6566,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6567,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6568,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6569,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6570,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6571,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6572,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6573,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6574,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6575,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6576,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6577,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6578,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6579,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6580,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6581,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6582,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6583,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6584,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6585,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6586,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6587,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6588,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6589,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6590,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6591,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6592,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6593,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6594,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6595,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6596,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6597,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6598,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6599,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6600,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6601,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6602,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6603,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6604,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6605,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6606,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6607,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6608,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6609,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6610,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6611,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6612,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6613,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6614,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6615,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6616,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6617,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6618,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6619,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6620,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6621,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6622,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6623,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6624,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6625,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6626,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6627,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6628,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6629,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6630,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6631,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6632,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6633,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6634,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6635,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6636,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6637,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6638,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6639,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6640,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6641,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6642,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6643,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6644,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6645,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6646,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6647,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6648,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6649,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6650,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6651,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6652,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6653,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6654,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6655,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6656,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6657,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6658,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6659,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6660,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6661,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6662,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6663,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6664,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6665,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6666,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
6667,9.22337E+18,0x12345,0,Ascend,100,100,mindspore,911,Pynative,1,Pynative,node
